8.13543,3.88543,8.13543,4,3.88552,0.000301945,43,0; 
8.29883,4.04883,8.29883,4,4.04892,0.000327875,43,0; 
8.38428,4.13428,8.38428,4,4.13438,0.000341861,43,0; 
8.56813,4.31813,8.56813,4,4.31822,0.00037294,43,0; 
8.65162,4.40162,8.65162,4,4.40171,0.000387501,43,0; 
8.8255,4.5755,8.8255,4,4.57559,0.000418721,43,0; 
8.89502,4.64502,8.89502,4,4.64512,0.000431542,43,0; 
8.92615,4.67615,8.92615,4,4.67624,0.000437345,43,0; 
9.15599,4.90599,9.15599,4,4.90608,0.000481393,43,0; 
9.38109,5.13109,9.38109,4,5.13119,0.000526581,43,0; 
9.60241,5.35241,9.60241,4,5.35251,0.000572986,43,0; 
9.64751,5.39751,9.64751,4,5.3976,0.000582681,43,0; 
9.76409,5.51409,9.76409,4,5.51418,0.000608123,43,0; 
10.159,5.90903,10.159,4,5.90912,0.000698353,43,0; 
10.3904,6.14037,10.3904,4,6.14046,0.000754106,43,0; 
10.477,6.22695,10.477,4,6.22704,0.000775522,43,0; 
10.5918,6.34181,10.5918,4,6.3419,0.000804393,43,0; 
10.7867,6.53671,10.7867,4,6.5368,0.000854595,43,0; 
10.8744,6.6244,10.8744,4,6.62449,0.000877678,43,0; 
11.7317,7.48173,11.7317,4,7.48182,0.00111955,43,0; 
11.9618,7.71181,11.9618,4,7.7119,0.00118947,43,0; 
12.1048,7.85478,12.1048,4,7.85487,0.00123398,43,0; 
12.1973,7.9473,12.1973,4,7.9474,0.00126322,43,0; 
12.2458,7.99583,12.2458,4,7.99593,0.0012787,43,0; 
13.1172,8.86718,13.1172,4,8.86727,0.00157257,43,0; 
13.2288,8.97882,13.2288,4,8.97892,0.00161242,43,0; 
13.3479,9.09788,13.3479,4,9.09797,0.00165546,43,0; 
13.8394,9.58942,13.8394,4,9.58951,0.00183917,43,0; 
13.9447,9.69467,13.9447,4,9.69476,0.00187977,43,0; 
14.032,9.78199,14.032,4,9.78208,0.00191378,43,0; 
14.7181,10.4681,14.7181,4,10.4682,0.00219167,43,0; 
